"CodeSystem Code","CodeSystem Name","Valueset Category Name","Valueset Name","Concept Code","Concept Name"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP179814-1","JWH-018 carboxylated (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP179615-2","JWH-250 5-hydroxypentyl (synthetic cannabinoid metabolite) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP179303-5","AM-2201 4-hydroxypentyl (synthetic cannabinoid metabolite) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP179235-9","Cannabinoids synthetic | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP179179-9","JWH-018 4/5-hydroxypentyl (synthetic cannabinoid metabolites) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP179035-3","JWH-073 butanol (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178806-8","MAM-2201 pentanoate (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178805-0","JWH-200 4-hydroxyindole (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178789-6","UR-144 (synthetic cannabinoid) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178788-8","MAM-2201 pentanoate (synthetic cannabinoid metabolite) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178592-4","UR-144 pentanoate (synthetic cannabinoid metabolite) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178591-6","JWH-398 5 hydroxypentyl (synthetic cannabinoid metabolite) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178590-8","JWH-073 (synthetic cannabinoid) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178589-0","JWH-018 (synthetic cannabinoid) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178588-2","JWH-018 (synthetic cannabinoid) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178523-9","UR-144 4/5-hydroxypentyl (synthetic cannabinoid metabolites) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178489-3","JWH-073 carboxylated (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178378-8","JWH-018 pentanol (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178331-7","JWH-073 4-hydroxybutyl (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178330-9","JWH-018 pentanoate (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178329-1","JWH-073 3-hydroxybutyl (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178305-1","MAM-2201 (synthetic cannabinoid) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP178154-3","JWH-073 butanoate (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP177768-1","UR-144 pentanoate (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP177683-2","JWH-398 5 hydroxypentyl (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP177682-4","JWH-250 5-carboxypentyl (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP177659-2","RCS-4 5-hydroxypentyl (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP177547-9","JWH-210 5-carboxypentyl (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP177544-6","JWH-250 4/5-hydroxypentyl (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP177416-7","JWH-122 5-hydroxypentyl (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP177415-9","JWH-250 5-hydroxypentyl (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP177283-1","AM-2201 (synthetic cannabinoid) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP177282-3","JWH-398 (synthetic cannabinoid) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP177281-5","JWH-250 5-carboxypentyl (synthetic cannabinoid metabolite) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP177280-7","JWH-073 butanoate (synthetic cannabinoid metabolite) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP176890-4","RCS-4 5-carboxypentyl (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP176889-6","JWH-018 4/5-hydroxypentyl (synthetic cannabinoid metabolites) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP176693-2","RCS-4 5-carboxypentyl (synthetic cannabinoid metabolite) | Bld-Ser-Plas"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP176666-8","AM-2201 4-hydroxypentyl (synthetic cannabinoid metabolite) | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP172814-8","UR-144 (synthetic cannabinoid)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP172813-0","RCS-4 (synthetic cannabinoid)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP172812-2","MAM-2201 (synthetic cannabinoid)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP172811-4","JWH-398 (synthetic cannabinoid)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP172810-6","JWH-250 (synthetic cannabinoid)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP172809-8","JWH-200 (synthetic cannabinoid)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP172808-0","JWH-122 (synthetic cannabinoid)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP172807-2","AM-2201 (synthetic cannabinoid)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP172775-1","JWH-073 (synthetic cannabinoid)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP172774-4","JWH-018 (synthetic cannabinoid)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP16059-5","Tetrahydrocannabinol"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP16058-7","Cannabinoids"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP158121-6","Carboxy tetrahydrocannabinol | Saliva"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157591-1","Cannabinoids synthetic | XXX"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157300-7","JWH-122 5-hydroxypentyl (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157299-1","JWH-398 5 hydroxypentyl (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157298-3","UR-144 pentanoate (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157297-5","UR-144 4/5-hydroxypentyl (synthetic cannabinoid metabolites)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157296-7","MAM-2201 pentanoate (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157295-9","RCS-4 5-carboxypentyl (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157294-2","RCS-4 5-hydroxypentyl (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157292-6","JWH-250 5-carboxypentyl (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157291-8","JWH-250 5-hydroxypentyl (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157290-0","JWH-073 butanoate (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157289-2","JWH-073 4-hydroxybutyl (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157288-4","AM-2201 4-hydroxypentyl (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157287-6","JWH-200 4-hydroxyindole (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157286-8","JWH-018 pentanoate (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157282-7","JWH-073 3-hydroxybutyl (synthetic cannabinoid metabolite)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP157281-9","JWH-018 4/5-hydroxypentyl (synthetic cannabinoid metabolites)"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP14468-0","Carboxy tetrahydrocannabinol"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP130325-6","Cannabinoids synthetic | Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","LP130276-1","Cannabinoids synthetic"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","1/9/8172","Cannabinoids [Presence] in Serum or Plasma by Screen method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","1/9/8167","Tetrahydrocannabinol [Presence] in Meconium"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","8176-0","Cannabinoids [Mass/volume] in Unknown substance"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","8162-0","Tetrahydrocannabinol [Mass/volume] in Gastric fluid"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","1/8/8177","Cannabinoids [Presence] in Unknown substance"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","1/8/8163","Tetrahydrocannabinol [Presence] in Gastric fluid"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","74157-9","Cannabinoids [Presence] in Serum, Plasma or Blood by Screen method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73957-3","UR-144 pentanoate (synthetic cannabinoid metabolite) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73956-5","JWH-122 5-hydroxypentyl (synthetic cannabinoid metabolite) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73955-7","UR-144 4/5-hydroxypentyl (synthetic cannabinoid metabolites) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73954-0","JWH-398 5 hydroxypentyl (synthetic cannabinoid metabolite) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73953-2","JWH-073 (Synthetic cannabinoid) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73952-4","AM-2201 (synthetic cannabinoid) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73951-6","RCS-4 (synthetic cannabinoid) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73950-8","JWH-250 (synthetic cannabinoid) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73949-0","JWH-018 (Synthetic cannabinoid) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73948-2","JWH-122 (Synthetic cannabinoid) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73947-4","JWH-398 (synthetic cannabinoid) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73946-6","JWH-200 (synthetic cannabinoid) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73945-8","UR-144 (synthetic cannabinoid) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73944-1","MAM-2201 (synthetic cannabinoid) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73943-3","Cannabinoids synthetic [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73935-9","Tetrahydrocannabinol [Mass/volume] in Serum, Plasma or Blood by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73930-0","RCS-4 5-carboxypentyl (synthetic cannabinoid metabolite) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73929-2","JWH-250 5-carboxypentyl (synthetic cannabinoid metabolite) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73928-4","JWH-250 5-hydroxypentyl (synthetic cannabinoid metabolite) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73927-6","JWH-073 butanoate (synthetic cannabinoid metabolite) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73926-8","JWH-073 4-hydroxybutyl (synthetic cannabinoid metabolite) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73925-0","AM-2201 4-hydroxypentyl (synthetic cannabinoid metabolite) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73924-3","JWH-200 4-hydroxyindole (synthetic cannabinoid metabolite) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73923-5","JWH-018 pentanoate (synthetic cannabinoid metabolite) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73922-7","RCS-4 5-hydroxypentyl (synthetic cannabinoid metabolite) [Presence] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Cannabinoids-Toxicology-LOINC","73921-9","JWH-073 3-hydroxybutyl (synthetic cannabinoid metabolite) [Presence] in Blood"
